Medal_ID,Medal_Name,Acronym,Slang,Service,Precedence,Category,Bong_Score,Valor_Tier,Image_Image,Medal_Link,Wiki_Link,Date_In_Use,Device,Ribbon_File_Direct_URL,Ribbon_Thumbnail_URL,Ribbon_Thumbnail_Image
us-n-navy-expeditionary-med,Navy Expeditionary Medal,NEM,Medal,N,6,Campaign – Theatre / expedition,0,5,Navy_Expeditionary_Medal_ribbon.svg,https://en.wikipedia.org/wiki/Navy_Expeditionary_Medal,https://en.wikipedia.org/wiki/Navy_Expeditionary_Medal,1936–present,,https://upload.wikimedia.org/wikipedia/commons/8/80/Navy_Expeditionary_Medal_ribbon.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Navy_Expeditionary_Medal_ribbon.svg/330px-Navy_Expeditionary_Medal_ribbon.svg.png,
us-n-navy-occupation-servic,Navy Occupation Service Medal,NOSM,Medal,N,6,Service – Longevity / good conduct,0,5,Army_of_Occupation_Medal_ribbon.png,https://en.wikipedia.org/wiki/Navy_Occupation_Service_Medal,https://en.wikipedia.org/wiki/Navy_Occupation_Service_Medal,1947–present,,https://upload.wikimedia.org/wikipedia/commons/0/0e/Army_of_Occupation_Medal_ribbon.png,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Army_of_Occupation_Medal_ribbon.png/330px-Army_of_Occupation_Medal_ribbon.png,
us-n-navy-unit-commendation,Navy Unit Commendation,NUC,Award,N,50,Unit – Unit citation,0,5,U.S._Navy_Unit_Commendation_ribbon.svg,https://en.wikipedia.org/wiki/Navy_Unit_Commendation,https://en.wikipedia.org/wiki/Navy_Unit_Commendation,1944–present,,https://upload.wikimedia.org/wikipedia/commons/5/54/U.S._Navy_Unit_Commendation_ribbon.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/U.S._Navy_Unit_Commendation_ribbon.svg/330px-U.S._Navy_Unit_Commendation_ribbon.svg.png,
us-n-nc-4-medal,NC-4 Medal,N4M,Medal,N,50,Service / General – Other,0,5,NC-4_Medal_ribbon_bar.png,https://en.wikipedia.org/wiki/NC-4_Medal,https://en.wikipedia.org/wiki/NC-4_Medal,1929–present,,https://upload.wikimedia.org/wikipedia/commons/c/c0/NC-4_Medal_ribbon_bar.png,https://upload.wikimedia.org/wikipedia/commons/c/c0/NC-4_Medal_ribbon_bar.png,
gb-all-nepal-medal,Nepal Medal,NM,Medal,ALL,50,Service / General – Other,0,5,Ribbon_of_the_service_medal_of_Malteser_International_for_Nepal_2015.png,https://en.wikipedia.org/wiki/Nepal_Medal,https://en.wikipedia.org/wiki/Nepal_Medal,1816–present,,https://upload.wikimedia.org/wikipedia/commons/9/94/Ribbon_of_the_service_medal_of_Malteser_International_for_Nepal_2015.png,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Ribbon_of_the_service_medal_of_Malteser_International_for_Nepal_2015.png/330px-Ribbon_of_the_service_medal_of_Malteser_International_for_Nepal_2015.png,
nz-all-new-zealand-armed-forc,New Zealand Armed Forces Award,NZAF,Award,ALL,50,Service / General – Other,0,5,New_Zealand_Armed_Forces_Award_ribbon.png,https://en.wikipedia.org/wiki/New_Zealand_Armed_Forces_Award,https://en.wikipedia.org/wiki/New_Zealand_Armed_Forces_Award,1985–present,,https://upload.wikimedia.org/wikipedia/commons/6/61/New_Zealand_Armed_Forces_Award_ribbon.png,https://upload.wikimedia.org/wikipedia/commons/6/61/New_Zealand_Armed_Forces_Award_ribbon.png,
nz-all-new-zealand-defence-se,New Zealand Defence Service Medal,NZDS,Medal,ALL,6,Service – Longevity / good conduct,0,5,New_Zealand_Defence_Service_Medal_ribbon.svg,https://en.wikipedia.org/wiki/New_Zealand_Defence_Service_Medal,https://en.wikipedia.org/wiki/New_Zealand_Defence_Service_Medal,2011–present,,https://upload.wikimedia.org/wikipedia/commons/d/dc/New_Zealand_Defence_Service_Medal_ribbon.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/New_Zealand_Defence_Service_Medal_ribbon.svg/330px-New_Zealand_Defence_Service_Medal_ribbon.svg.png,
nz-all-new-zealand-gallantry-,New Zealand Gallantry Decoration,NZGD,Award,ALL,50,Gallantry – Decoration,0,5,Gallantry_Decoration_%28NZ%29_ribbon.png,https://en.wikipedia.org/wiki/New_Zealand_Gallantry_Decoration,https://en.wikipedia.org/wiki/New_Zealand_Gallantry_Decoration,1999–present,,https://upload.wikimedia.org/wikipedia/commons/4/4e/Gallantry_Decoration_%28NZ%29_ribbon.png,https://upload.wikimedia.org/wikipedia/commons/4/4e/Gallantry_Decoration_%28NZ%29_ribbon.png,
nz-all-new-zealand-gallantry-,New Zealand Gallantry Medal,NZGM,Medal,ALL,50,Gallantry – Decoration,25,4,Gallantry_Medal_%28NZ%29_ribbon.png,https://en.wikipedia.org/wiki/New_Zealand_Gallantry_Medal,https://en.wikipedia.org/wiki/New_Zealand_Gallantry_Medal,1999–present,,https://upload.wikimedia.org/wikipedia/commons/9/9b/Gallantry_Medal_%28NZ%29_ribbon.png,https://upload.wikimedia.org/wikipedia/commons/9/9b/Gallantry_Medal_%28NZ%29_ribbon.png,
gb-all-new-zealand-war-medal,New Zealand War Medal,NZWM,Medal,ALL,50,Service / General – Other,0,5,Ribbon_-_Mercantile_Marine_War_Medal.png,https://en.wikipedia.org/wiki/New_Zealand_War_Medal,https://en.wikipedia.org/wiki/New_Zealand_War_Medal,1869–present,,https://upload.wikimedia.org/wikipedia/commons/e/e7/Ribbon_-_Mercantile_Marine_War_Medal.png,https://upload.wikimedia.org/wikipedia/commons/e/e7/Ribbon_-_Mercantile_Marine_War_Medal.png,
gb-all-nigerian-independence-,Nigerian Independence Medal,NIM,Medal,ALL,50,Service / General – Other,0,5,Nigeria_Independence_Medal_ribbon.svg,https://en.wikipedia.org/wiki/Nigerian_Independence_Medal,https://en.wikipedia.org/wiki/Nigerian_Independence_Medal,1960–present,,https://upload.wikimedia.org/wikipedia/commons/0/04/Nigeria_Independence_Medal_ribbon.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Nigeria_Independence_Medal_ribbon.svg/330px-Nigeria_Independence_Medal_ribbon.svg.png,
us-all-non-commissioned-offic,Non-Commissioned Officer Professional Development Ribbon,NCOP,Award,ALL,50,Service / General – Other,0,5,Non-Commissioned_Officer_Professional_Development_Ribbon.svg,https://en.wikipedia.org/wiki/Non-Commissioned_Officer_Professional_Development_Ribbon,https://en.wikipedia.org/wiki/Non-Commissioned_Officer_Professional_Development_Ribbon,1981–present,,https://upload.wikimedia.org/wikipedia/commons/c/c2/Non-Commissioned_Officer_Professional_Development_Ribbon.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Non-Commissioned_Officer_Professional_Development_Ribbon.svg/330px-Non-Commissioned_Officer_Professional_Development_Ribbon.svg.png,
gb-all-north-west-canada-meda,North West Canada Medal,NWCM,Medal,ALL,50,Service / General – Other,0,5,North_West_Canada_Medal_ribbon.svg,https://en.wikipedia.org/wiki/North_West_Canada_Medal,https://en.wikipedia.org/wiki/North_West_Canada_Medal,1885–present,,https://upload.wikimedia.org/wikipedia/commons/6/64/North_West_Canada_Medal_ribbon.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/North_West_Canada_Medal_ribbon.svg/330px-North_West_Canada_Medal_ribbon.svg.png,
us-af-nuclear-deterrence-ope,Nuclear Deterrence Operations Service Medal,NDOS,Medal,AF,6,Service – Longevity / good conduct,0,5,Nuclear_Deterrence_Operations_Service_Medal_ribbon.svg,https://en.wikipedia.org/wiki/Nuclear_Deterrence_Operations_Service_Medal,https://en.wikipedia.org/wiki/Nuclear_Deterrence_Operations_Service_Medal,2014–present,,https://upload.wikimedia.org/wikipedia/commons/d/d8/Nuclear_Deterrence_Operations_Service_Medal_ribbon.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Nuclear_Deterrence_Operations_Service_Medal_ribbon.svg/330px-Nuclear_Deterrence_Operations_Service_Medal_ribbon.svg.png,
gb-all-operational-service-me,Operational Service Medal for Afghanistan,OSMF,Medal,ALL,6,Service – Longevity / good conduct,0,5,NZ_GSM_Afghan_%28Secondary%29_Ribbon.png,https://en.wikipedia.org/wiki/Operational_Service_Medal_for_Afghanistan,https://en.wikipedia.org/wiki/Operational_Service_Medal_for_Afghanistan,2003–present,,https://upload.wikimedia.org/wikipedia/commons/6/68/NZ_GSM_Afghan_%28Secondary%29_Ribbon.png,https://upload.wikimedia.org/wikipedia/commons/6/68/NZ_GSM_Afghan_%28Secondary%29_Ribbon.png,
gb-all-operational-service-me,Operational Service Medal for the Democratic Republic of Congo,OSMF,Medal,ALL,6,Service – Longevity / good conduct,0,5,Operational_Service_Medal_for_Congo_Ribbon_Bar_with_rosette.jpg,https://en.wikipedia.org/wiki/Operational_Service_Medal_for_the_Democratic_Republic_of_Congo,https://en.wikipedia.org/wiki/Operational_Service_Medal_for_the_Democratic_Republic_of_Congo,2005–present,,https://upload.wikimedia.org/wikipedia/commons/a/ac/Operational_Service_Medal_for_Congo_Ribbon_Bar_with_rosette.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Operational_Service_Medal_for_Congo_Ribbon_Bar_with_rosette.jpg/330px-Operational_Service_Medal_for_Congo_Ribbon_Bar_with_rosette.jpg,
us-all-order-of-abdon-calder-,Order of Abdon Calderón,OOAC,Order,ALL,50,Order – Chivalric / order,0,5,Order_of_Abd%C3%B3n_Calder%C3%B3n_2nd_Class_%28Ecuador%29_-_ribbon_bar.png,https://en.wikipedia.org/wiki/Order_of_Abdon_Calder%C3%B3n,https://en.wikipedia.org/wiki/Order_of_Abdon_Calder%C3%B3n,1904–present,,https://upload.wikimedia.org/wikipedia/commons/d/d7/Order_of_Abd%C3%B3n_Calder%C3%B3n_2nd_Class_%28Ecuador%29_-_ribbon_bar.png,https://upload.wikimedia.org/wikipedia/commons/d/d7/Order_of_Abd%C3%B3n_Calder%C3%B3n_2nd_Class_%28Ecuador%29_-_ribbon_bar.png,
us-all-order-of-adolphe-of-na,Order of Adolphe of Nassau,OOAO,Order,ALL,50,Order – Chivalric / order,0,5,Order_of_Adolphe_of_Nassau_ribbon.svg,https://en.wikipedia.org/wiki/Order_of_Adolphe_of_Nassau,https://en.wikipedia.org/wiki/Order_of_Adolphe_of_Nassau,1858–present,,https://upload.wikimedia.org/wikipedia/commons/7/77/Order_of_Adolphe_of_Nassau_ribbon.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Order_of_Adolphe_of_Nassau_ribbon.svg/330px-Order_of_Adolphe_of_Nassau_ribbon.svg.png,
gb-all-order-of-british-india,Order of British India,OOBI,Order,ALL,50,Order – Chivalric / order,0,5,Order_of_British_India_Ribbon.gif,https://en.wikipedia.org/wiki/Order_of_British_India,https://en.wikipedia.org/wiki/Order_of_British_India,1837–present,,https://upload.wikimedia.org/wikipedia/commons/7/78/Order_of_British_India_Ribbon.gif,https://upload.wikimedia.org/wikipedia/commons/7/78/Order_of_British_India_Ribbon.gif,
gb-all-order-of-burma,Order of Burma,OOB,Order,ALL,50,Order – Chivalric / order,0,5,Order_of_Burma_%28United_Kingdom%29_-_ribbon_bar.png,https://en.wikipedia.org/wiki/Order_of_Burma,https://en.wikipedia.org/wiki/Order_of_Burma,1940–present,,https://upload.wikimedia.org/wikipedia/commons/b/ba/Order_of_Burma_%28United_Kingdom%29_-_ribbon_bar.png,https://upload.wikimedia.org/wikipedia/commons/b/ba/Order_of_Burma_%28United_Kingdom%29_-_ribbon_bar.png,
us-all-order-of-may,Order of May,OOM,Order,ALL,50,Order – Chivalric / order,0,5,Order_of_the_Netherlands_Lion_ribbon_-_Knight.svg,https://en.wikipedia.org/wiki/Order_of_May,https://en.wikipedia.org/wiki/Order_of_May,1957–present,,https://upload.wikimedia.org/wikipedia/commons/a/a7/Order_of_the_Netherlands_Lion_ribbon_-_Knight.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Order_of_the_Netherlands_Lion_ribbon_-_Knight.svg/330px-Order_of_the_Netherlands_Lion_ribbon_-_Knight.svg.png,
gb-all-order-of-merit,Order of Merit,OOM,Order,ALL,50,Order – Chivalric / order,0,5,Gal%C3%B3_de_l%27Orde_del_M%C3%A8rit_%28UK%29.svg,https://en.wikipedia.org/wiki/Order_of_Merit,https://en.wikipedia.org/wiki/Order_of_Merit,1902–present,,https://upload.wikimedia.org/wikipedia/commons/4/44/Gal%C3%B3_de_l%27Orde_del_M%C3%A8rit_%28UK%29.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Gal%C3%B3_de_l%27Orde_del_M%C3%A8rit_%28UK%29.svg/330px-Gal%C3%B3_de_l%27Orde_del_M%C3%A8rit_%28UK%29.svg.png,
us-all-order-of-merit-of-the-,Order of Merit of the Italian Republic,OOMO,Order,ALL,50,Order – Chivalric / order,0,5,Order_of_Merit_of_the_Italian_Republic_-_Grand_Officer_Ribbon_Bar_%28until_2001%29.png,https://en.wikipedia.org/wiki/Order_of_Merit_of_the_Italian_Republic,https://en.wikipedia.org/wiki/Order_of_Merit_of_the_Italian_Republic,1951–present,,https://upload.wikimedia.org/wikipedia/commons/d/d3/Order_of_Merit_of_the_Italian_Republic_-_Grand_Officer_Ribbon_Bar_%28until_2001%29.png,https://upload.wikimedia.org/wikipedia/commons/d/d3/Order_of_Merit_of_the_Italian_Republic_-_Grand_Officer_Ribbon_Bar_%28until_2001%29.png,
us-all-order-of-orange-nassau,Order of Orange-Nassau,OOON,Order,ALL,50,Order – Chivalric / order,0,5,Order_of_Orange-Nassau_ribbon.svg,https://en.wikipedia.org/wiki/Order_of_Orange-Nassau,https://en.wikipedia.org/wiki/Order_of_Orange-Nassau,1892–present,,https://upload.wikimedia.org/wikipedia/commons/e/e5/Order_of_Orange-Nassau_ribbon.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Order_of_Orange-Nassau_ribbon.svg/330px-Order_of_Orange-Nassau_ribbon.svg.png,
us-all-order-of-ouissam-alaou,Order of Ouissam Alaouite,OOOA,Order,ALL,50,Order – Chivalric / order,0,5,Ordre_de_l%27Ouissam_Alaouite_Chevalier_ribbon_%28Maroc%29.svg,https://en.wikipedia.org/wiki/Order_of_Ouissam_Alaouite,https://en.wikipedia.org/wiki/Order_of_Ouissam_Alaouite,1913–present,,https://upload.wikimedia.org/wikipedia/commons/c/cb/Ordre_de_l%27Ouissam_Alaouite_Chevalier_ribbon_%28Maroc%29.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Ordre_de_l%27Ouissam_Alaouite_Chevalier_ribbon_%28Maroc%29.svg/330px-Ordre_de_l%27Ouissam_Alaouite_Chevalier_ribbon_%28Maroc%29.svg.png,
gb-all-order-of-st-michael-an,Order of St Michael and St George,OOSM,Order,ALL,50,Order – Chivalric / order,0,5,UK_Order_St-Michael_St-George_ribbon.svg,https://en.wikipedia.org/wiki/Order_of_St_Michael_and_St_George,https://en.wikipedia.org/wiki/Order_of_St_Michael_and_St_George,1818–present,,https://upload.wikimedia.org/wikipedia/commons/0/03/UK_Order_St-Michael_St-George_ribbon.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/UK_Order_St-Michael_St-George_ribbon.svg/330px-UK_Order_St-Michael_St-George_ribbon.svg.png,
gb-all-order-of-st-patrick,Order of St Patrick,OOSP,Order,ALL,50,Order – Chivalric / order,0,5,UK_Order_of_Saint_Patrick_ribbon.svg,https://en.wikipedia.org/wiki/Order_of_St_Patrick,https://en.wikipedia.org/wiki/Order_of_St_Patrick,1783–1974,,https://upload.wikimedia.org/wikipedia/commons/a/af/UK_Order_of_Saint_Patrick_ribbon.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/UK_Order_of_Saint_Patrick_ribbon.svg/330px-UK_Order_of_Saint_Patrick_ribbon.svg.png,
us-all-order-of-the-aztec-eag,Order of the Aztec Eagle,OOTA,Order,ALL,50,Order – Chivalric / order,0,5,Mexican_Order_of_the_Aztec_Eagle_Grand_Cross_Ribbon.png,https://en.wikipedia.org/wiki/Order_of_the_Aztec_Eagle,https://en.wikipedia.org/wiki/Order_of_the_Aztec_Eagle,1933–present,,https://upload.wikimedia.org/wikipedia/commons/9/9d/Mexican_Order_of_the_Aztec_Eagle_Grand_Cross_Ribbon.png,https://upload.wikimedia.org/wikipedia/commons/9/9d/Mexican_Order_of_the_Aztec_Eagle_Grand_Cross_Ribbon.png,
gb-all-order-of-the-bath,Order of the Bath,OOTB,Order,ALL,50,Order – Chivalric / order,0,5,Order_of_the_Bath_UK_ribbon.svg,https://en.wikipedia.org/wiki/Order_of_the_Bath,https://en.wikipedia.org/wiki/Order_of_the_Bath,1725–present,,https://upload.wikimedia.org/wikipedia/commons/4/4c/Order_of_the_Bath_UK_ribbon.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Order_of_the_Bath_UK_ribbon.svg/330px-Order_of_the_Bath_UK_ribbon.svg.png,
us-all-order-of-the-bath,Order of the Bath,OOTB,Order,ALL,50,Order – Chivalric / order,0,5,Order_of_the_Bath_UK_ribbon.svg,https://en.wikipedia.org/wiki/Order_of_the_Bath,https://en.wikipedia.org/wiki/Order_of_the_Bath,1725–present,,https://upload.wikimedia.org/wikipedia/commons/4/4c/Order_of_the_Bath_UK_ribbon.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Order_of_the_Bath_UK_ribbon.svg/330px-Order_of_the_Bath_UK_ribbon.svg.png,
gb-all-order-of-the-british-e,Order of the British Empire,OOTB,Order,ALL,50,Order – Chivalric / order,0,5,Order_of_the_British_Empire_%28Civil%29_Ribbon.svg,https://en.wikipedia.org/wiki/Order_of_the_British_Empire,https://en.wikipedia.org/wiki/Order_of_the_British_Empire,1917–present,,https://upload.wikimedia.org/wikipedia/commons/a/a5/Order_of_the_British_Empire_%28Civil%29_Ribbon.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Order_of_the_British_Empire_%28Civil%29_Ribbon.svg/330px-Order_of_the_British_Empire_%28Civil%29_Ribbon.svg.png,
us-all-order-of-the-british-e,Order of the British Empire,OOTB,Order,ALL,50,Order – Chivalric / order,0,5,Order_of_the_British_Empire_%28Civil%29_Ribbon.svg,https://en.wikipedia.org/wiki/Order_of_the_British_Empire,https://en.wikipedia.org/wiki/Order_of_the_British_Empire,1917–present,,https://upload.wikimedia.org/wikipedia/commons/a/a5/Order_of_the_British_Empire_%28Civil%29_Ribbon.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Order_of_the_British_Empire_%28Civil%29_Ribbon.svg/330px-Order_of_the_British_Empire_%28Civil%29_Ribbon.svg.png,
gb-all-order-of-the-companion,Order of the Companions of Honour,OOTC,Order,ALL,50,Order – Chivalric / order,0,5,Order_of_the_Companions_of_Honour_Ribbon.gif,https://en.wikipedia.org/wiki/Order_of_the_Companions_of_Honour,https://en.wikipedia.org/wiki/Order_of_the_Companions_of_Honour,1917–present,,https://upload.wikimedia.org/wikipedia/commons/a/a0/Order_of_the_Companions_of_Honour_Ribbon.gif,https://upload.wikimedia.org/wikipedia/commons/a/a0/Order_of_the_Companions_of_Honour_Ribbon.gif,
gb-all-order-of-the-crescent,Order of the Crescent,OOTC,Order,ALL,50,Order – Chivalric / order,0,5,OTT_Order_of_the_Crescent_BAR.svg,https://en.wikipedia.org/wiki/Order_of_the_Crescent,https://en.wikipedia.org/wiki/Order_of_the_Crescent,1799–present,,https://upload.wikimedia.org/wikipedia/commons/c/c7/OTT_Order_of_the_Crescent_BAR.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/OTT_Order_of_the_Crescent_BAR.svg/330px-OTT_Order_of_the_Crescent_BAR.svg.png,
gb-all-order-of-the-crown-of-,Order of the Crown of India,OOTC,Order,ALL,50,Order – Chivalric / order,0,5,ImperialOrderCrownIndiaRibbon.svg,https://en.wikipedia.org/wiki/Order_of_the_Crown_of_India,https://en.wikipedia.org/wiki/Order_of_the_Crown_of_India,1878–present,,https://upload.wikimedia.org/wikipedia/commons/d/d9/ImperialOrderCrownIndiaRibbon.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/ImperialOrderCrownIndiaRibbon.svg/330px-ImperialOrderCrownIndiaRibbon.svg.png,
us-all-order-of-the-crown-of-,Order of the Crown of Thailand,OOTC,Order,ALL,50,Order – Chivalric / order,0,5,Order_of_the_Crown_of_Thailand_-_Medal_%28Thailand%29_ribbon.svg,https://en.wikipedia.org/wiki/Order_of_the_Crown_of_Thailand,https://en.wikipedia.org/wiki/Order_of_the_Crown_of_Thailand,1869–present,,https://upload.wikimedia.org/wikipedia/commons/e/ed/Order_of_the_Crown_of_Thailand_-_Medal_%28Thailand%29_ribbon.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Order_of_the_Crown_of_Thailand_-_Medal_%28Thailand%29_ribbon.svg/330px-Order_of_the_Crown_of_Thailand_-_Medal_%28Thailand%29_ribbon.svg.png,
gb-all-order-of-the-garter,Order of the Garter,OOTG,Order,ALL,50,Order – Chivalric / order,0,5,Order_of_the_Garter_UK_ribbon.svg,https://en.wikipedia.org/wiki/Order_of_the_Garter,https://en.wikipedia.org/wiki/Order_of_the_Garter,1348–present,,https://upload.wikimedia.org/wikipedia/commons/3/3d/Order_of_the_Garter_UK_ribbon.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Order_of_the_Garter_UK_ribbon.svg/330px-Order_of_the_Garter_UK_ribbon.svg.png,
gb-all-order-of-the-indian-em,Order of the Indian Empire,OOTI,Order,ALL,50,Order – Chivalric / order,0,5,Order_of_the_Indian_Empire_Ribbon.svg,https://en.wikipedia.org/wiki/Order_of_the_Indian_Empire,https://en.wikipedia.org/wiki/Order_of_the_Indian_Empire,1878–present,,https://upload.wikimedia.org/wikipedia/commons/5/5c/Order_of_the_Indian_Empire_Ribbon.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Order_of_the_Indian_Empire_Ribbon.svg/330px-Order_of_the_Indian_Empire_Ribbon.svg.png,
us-all-order-of-the-rising-su,Order of the Rising Sun,OOTR,Order,ALL,50,Order – Chivalric / order,0,5,JPN_Kyokujitsu-sho_blank_BAR.svg,https://en.wikipedia.org/wiki/Order_of_the_Rising_Sun,https://en.wikipedia.org/wiki/Order_of_the_Rising_Sun,1875–present,,https://upload.wikimedia.org/wikipedia/commons/6/66/JPN_Kyokujitsu-sho_blank_BAR.svg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/JPN_Kyokujitsu-sho_blank_BAR.svg/330px-JPN_Kyokujitsu-sho_blank_BAR.svg.png,
